day,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
208,1254176.0608980674,970843.6715140548,709766.2706856208,1048308.3125787345,1064794.9206808684,1185516.4286544549,1183007.8586311936,778214.0947660356,1342629.7376765574,1403401.2386410472,1008297.2435022554,1482133.8829097142,1571108.7089998962,1006903.1362576539,1472923.8117659101,1101736.844076874,1056562.3039197305,1000305.5361406461,1494537.5257676926,1269686.9750216834,1029575.0010825595,1234305.2542466528,959326.5034032005,1185284.250870647,1096895.2091808687,1139917.2796351102,1123601.3686630703,1076985.154316922,915517.0288333572,751433.5566253898,1148179.5234900126,1195205.135770736,1068666.1416497976,1069467.8401898516,1352722.9876313468,1205073.4498733298,1319121.6054287087,1462326.5758085337,1097858.870820857,1161034.2713721385,1238839.9636142438,1000576.9135085654,1009086.350612852,1191279.4038369549,1372797.8055160306,1789928.8772929322,910643.0826868258,1362906.5916493381,1098646.690042816,1426030.999504879,998955.7948015333,887477.2386503976,1310994.1180321095,1503531.6774739851,1153357.642407604,989679.9493542605,1229327.0720713746,909738.1319152734,1115335.666276198,1353203.9084277307,876094.2117810455,1419868.5344044012,1244643.2819294725,869349.136080263,1263731.2996087214,1400398.645346203,1556558.65711228,1467887.5241455985,1055988.8517835333,1555120.3044340813,1119674.5485027463,975026.1894908976,1293719.7856710334,1124329.0620864274,1177049.880150784,786436.0746341869,1367639.7290426767,1377089.7969340463,1039803.4076788125,833307.6986240142,971434.5023476642,1202550.1270113797,1035184.9268746702,1184076.709330324,747850.0563533292,1026586.4202803734,1105229.0824489414,1061890.7232202024,1256492.9414450738,1193476.7361117254,1002169.521710323,1352037.3667263007,1314889.0190006706,1297848.6004330737,938107.6150969743,1301103.061067497,1193742.4183689745,1354101.5526755105,1213956.9671770511,1081095.522898769
209,1271879.5904293556,964074.7542814986,716343.1752572148,1040906.5839177456,1054814.5801254874,1189810.5241252314,1177951.5401493823,785774.4317260685,1351963.0630036697,1398711.5358441614,1000141.1815339226,1508123.078867175,1575090.043686489,1024241.5040079467,1472588.6828044332,1112484.189557692,1039300.6143481766,994965.6918105428,1507692.2998034698,1250009.9984119567,1028655.6823515738,1233459.5832270677,961862.3012128177,1172830.5468599019,1103560.9666622747,1146728.1423800972,1132884.7812964006,1070054.1453379889,939805.6837721696,753442.7579139362,1165823.5836159391,1179372.403681192,1069853.2791128939,1079078.3541275144,1362279.5966725473,1210349.1452971164,1325606.3086998991,1448280.1740177015,1093972.7009360022,1173831.0821197536,1219969.0975686784,997875.0878623701,1004200.5698986867,1183134.4028179853,1366763.6994654164,1763080.8796525348,902867.188310114,1364451.9125576972,1089713.7217427099,1430659.4382619641,999568.7228064309,880448.1286893388,1327323.447257895,1501875.3424239678,1153722.6009098096,988558.4349678147,1230382.1740212284,898586.662548668,1102627.5713091316,1348077.6396503455,878144.0365952591,1427024.3489638686,1247604.8384774772,863457.5574636586,1267062.5329128394,1385771.7415697498,1536507.1812483834,1473176.4561970595,1062452.2393896568,1580930.6334556737,1127716.0956010993,967233.4965165395,1290507.8019456856,1128300.1133168684,1194989.1383268458,792518.0387427558,1364467.327828647,1371481.5172582,1038607.5969401522,840545.2208058799,966943.955060442,1196061.2857986416,1038109.0649184339,1196934.0872351755,746240.3643152312,1025476.3273636367,1128173.9558191805,1075861.7407515456,1253727.6331025737,1189999.3863798524,995308.027688662,1367093.1812451943,1319890.3636116344,1299411.4976172175,933925.9181401279,1304324.1940562804,1188428.3578865973,1367740.2583488377,1221131.8479963588,1092790.9118011664
210,1263383.5584665472,963804.6161607315,710465.9925661576,1054541.8396144777,1050740.376900441,1184898.3779684687,1157509.7158377208,792274.7264599443,1372596.9760873122,1377009.7276216021,988447.9955865109,1532170.236270722,1576247.4311382407,1029940.5471955956,1449968.5111477398,1116219.7744642,1042813.3247642968,1008554.2226158031,1489045.8538383634,1269568.0060565516,1030679.6907713905,1210135.599254786,960190.3000806842,1171523.0917147754,1091690.4730738194,1152523.5017332248,1137897.9164618033,1075342.6128155,935874.9056426415,762260.7937314163,1163234.431996278,1164100.473931534,1054746.3921520393,1070037.7105351267,1357830.2544390787,1212612.814317103,1348368.2632616328,1451355.5972280155,1100877.3627911825,1161904.8251043726,1213775.7658561151,1008991.5723044771,1020834.0609721416,1188028.9757541164,1379415.1544076796,1801672.853463646,907694.4266844944,1391125.9025146416,1101986.791181328,1438779.0133260551,1003501.2410498516,888762.8057959528,1301230.0138889304,1521881.1938545026,1161649.767210305,995463.3116903519,1216666.2102749646,888020.4384413837,1100528.1045680633,1338739.3891880345,880278.4990230929,1424678.569544867,1254087.5552107024,877589.3727054944,1258650.9281607603,1395197.8902624354,1553725.5667018476,1466066.423672534,1060657.883445536,1558827.847009507,1129139.6196112635,953811.9523730689,1322743.6510609165,1149208.6223328658,1193580.9326796252,782293.136824864,1347861.2330656627,1359594.1252302034,1044187.9086524997,838538.7873407088,969473.7999258635,1182733.9459326272,1043642.5280068638,1181572.8230863325,752702.4888354897,1030009.1678910936,1139391.2770218547,1094731.0336850295,1262737.3666276822,1202551.0186415166,1010843.8376613503,1371712.6167361534,1328060.1307930509,1298753.1256737807,929298.9273298138,1313391.4659644477,1182879.0738380358,1371835.6527549312,1222620.5298715993,1087123.5757342041
211,1265370.7671175897,945562.6659534007,701929.4556990672,1043271.7328750787,1065684.175007661,1179336.6266156833,1161205.863277457,792943.7313052724,1402550.4063936197,1374776.9869557524,977397.7325152039,1528072.2484233826,1558229.4901114835,1033443.6439187862,1459827.3399594133,1103007.2883356626,1042489.5799061534,1004650.9088722,1512492.3732771028,1270011.1731988606,1035646.2095926348,1195136.082740232,957278.7961630347,1160510.7919741007,1094675.535754668,1148325.7671660737,1129442.6189352246,1063051.5442242865,926202.8657609803,758011.2284483025,1186129.8308414007,1175093.4272106988,1040548.9549676732,1056902.2495183807,1356724.3547444479,1222657.5888620059,1341666.1669632827,1451342.8230885968,1106650.8276252805,1159935.7883780757,1212707.9241456322,1019706.1848406194,1012031.9779972582,1195080.1789196588,1377376.9991372195,1798562.7006495087,920254.4823283986,1416096.637882934,1113875.7690538396,1432672.886086018,1024297.4340536261,872519.5991370297,1295852.9906328595,1541287.7037762962,1165968.7007926027,1000396.2247275609,1194015.7448885888,883979.7304736818,1111525.547066186,1334477.8234819842,878467.3796760918,1412063.0482248687,1243721.853851153,850658.0093934109,1264265.2347867638,1391360.1933912851,1579197.1358699405,1461165.5940062832,1043977.3999618454,1572985.5497563158,1149819.9711327627,960330.809485228,1311641.9107379105,1125664.2552264512,1184596.519084094,776704.8360040531,1338678.103697847,1391240.120044532,1035501.0194219839,848946.7244009383,973655.6885179427,1177508.6222403685,1034282.221035089,1146589.8706393777,748421.7954934586,1033623.6602553253,1147598.2463051195,1096132.5466960908,1288550.6407560997,1216577.5031536613,1009938.6618249728,1366524.1681868853,1326659.2771460277,1298720.4051852908,933806.2393247772,1328728.2853068092,1192380.5708554876,1361651.9681359788,1236848.1928828396,1095363.9130394915
212,1289353.5327518082,964751.2156614382,708089.1761376382,1043268.2788009784,1050831.3904889713,1183952.3204655685,1159967.7986687594,801693.9451732584,1421330.079934062,1354911.591396991,974140.3004643344,1532836.84839663,1563506.5741902443,1046276.6387433504,1467313.4781187563,1135846.4485048354,1050380.2685289718,999067.3681851344,1528754.9487997217,1285431.6816581397,1038862.3873446916,1203478.289078385,961323.7322914347,1175546.628600303,1077318.4945915914,1142262.0902367006,1142541.6490825983,1065543.5448096022,928804.5662524507,739713.4591387748,1169316.5470129147,1176003.7839597152,1024018.1615069,1053222.927837595,1335942.0908415187,1214993.6496140584,1353223.6577881158,1453652.9087846973,1103992.7335920804,1165756.9880469455,1230769.8983479582,1026202.1263086745,1020935.2313718165,1209269.4883449746,1394164.7110300905,1795603.8364581144,917530.4387824498,1436028.3326657268,1107463.078371531,1417387.2754207263,1035159.6939896814,875054.5259033275,1303923.9873944118,1518575.2717054866,1155838.6046427006,1007458.5298092866,1198611.5943067416,887630.0872836934,1101906.6531264873,1306417.259568519,891212.5940833064,1407566.940765496,1257569.923486853,837391.9958332801,1278886.8989069017,1396576.1195963284,1586743.7533595902,1501061.172936588,1033629.7404199182,1563538.5408320513,1145008.875315328,966389.290006893,1315421.3443845944,1125662.1202665553,1176757.755374369,784457.9745092866,1344730.349746564,1400532.1376077025,1035734.6154043959,840723.748552354,958321.8879763195,1171351.5608093042,1053699.727901519,1164312.8238726417,746879.0374974689,1050509.6041733776,1154412.6283848293,1083911.7508406234,1278184.1965122689,1232997.702173089,1017621.3431288723,1369384.4182124017,1325333.9628315666,1295554.4558589826,924552.3743686299,1342770.4103064004,1162633.3939952226,1364731.1939372823,1239667.4655857421,1093105.6304441337
213,1293980.2259284905,974739.3905698063,704355.2989519297,1010157.6221967343,1048140.9154804315,1187179.6197862185,1155800.0821270135,803542.5560340922,1399609.8811358227,1353907.1131852749,989669.1345858043,1554402.5717675022,1569413.9928794086,1046926.0281700785,1454222.3138566348,1133722.895348094,1059026.734374625,982380.3886472586,1546065.7257250173,1287522.3684793662,1039464.5668020643,1198578.4857076423,975770.0844358457,1175614.7145118949,1063017.9583275006,1137118.1390065146,1143440.3896193826,1063966.648117963,951852.2622094649,733175.9532490694,1157503.5464029037,1185910.3270238661,1013584.0278351287,1059443.9090535266,1335141.312665854,1202572.1802047435,1365724.4584963804,1466661.8078852708,1081256.5456410248,1151068.7061830228,1250730.9759330638,1039794.2090712528,1009003.1086023325,1184123.8029079388,1369448.8521447477,1751443.0808029126,923914.7045264444,1437900.850151005,1089661.881454413,1410637.5754996722,1021574.3519460408,868704.8096964987,1293964.0769419891,1530372.8541972172,1155683.3823700072,1014170.4856235794,1214314.5305381974,886351.1523759451,1110798.7530185094,1308774.4995124056,881510.7984658259,1412071.0785701557,1273209.0213644411,842186.5206261105,1256240.2536509805,1376168.246743462,1596815.8247688648,1486802.6356239368,1028165.20607849,1542249.5195231072,1135773.0556401405,974233.505939773,1354828.5389119894,1116151.7319561515,1172164.4425008502,802548.5000358708,1333877.3104891977,1392552.2817861421,1036658.0808191679,834031.9824282323,971673.90912729,1154464.2379793734,1060690.806202186,1147449.8956856492,743569.7420223994,1058574.513328755,1166547.0271963205,1099174.3267394241,1288893.9083432306,1251816.9869845903,1007585.7720125047,1344816.97009098,1329821.3643854428,1286548.558827924,934240.2518539833,1345157.1409492975,1160816.7206621603,1340792.6096885588,1218775.599678835,1108512.6209993623
214,1325556.9622306186,967431.5650689661,695427.4872105242,1004325.6697465621,1038420.793278267,1188744.4982209052,1146118.6120155712,797954.8891080985,1412544.6899324032,1336270.4875537595,985678.2097730767,1550719.584376793,1592050.4437038735,1040753.366056796,1467039.0679537123,1144208.2684092366,1043210.8438509591,970776.0242910382,1542870.858034082,1310174.312352529,1030270.9163616787,1212713.2652249192,965568.2851676533,1173776.5162271953,1074620.7038555485,1128886.0304315963,1170772.6804092396,1068574.7264234067,951912.4132792877,721662.6526966937,1152578.992670758,1188773.6628344723,997283.5183140057,1074653.020084738,1333323.112849975,1218441.4781709714,1375662.209719027,1475078.6619187274,1064022.9903201628,1146902.4387237404,1264547.1466115806,1040446.7872039072,1014229.8940221028,1196612.1706109685,1380075.4627213585,1754655.7443214443,930331.0287360247,1423547.0972213189,1097890.3048730618,1412845.1602796984,1029492.4399969399,871419.390926819,1301353.3388466495,1541511.5088982573,1152741.1233997147,987097.2941984506,1193566.7636158536,881397.2761589125,1087746.3786945364,1291121.4613515623,878569.2860502076,1393005.7701731515,1294546.3044230829,841780.2979662846,1253912.920624304,1383354.1894484821,1596425.3544314178,1501670.8560253633,1028072.7197227521,1552258.5934778922,1148316.4802048113,992071.5534697135,1365628.8002506818,1109828.6476834766,1165582.1021226812,808997.5122898868,1318804.9139723452,1378322.18764566,1030926.8683861843,838947.4111860362,992681.2156668643,1141540.5802171058,1071138.843623004,1135611.4226726126,742809.0965858621,1053957.9045649306,1179093.4434828814,1105819.9222017191,1280790.7386719529,1254249.7201574987,1002096.4613233452,1327152.715805737,1348220.1555174643,1271245.6649757854,925365.8476332041,1350307.7241623986,1142092.2047445078,1326061.2024458197,1218727.2936431137,1123131.123043007
215,1338955.3056896888,982611.1095569405,696503.4586611303,998147.9238276992,1022248.6191476124,1159803.7270913972,1144137.0612086372,787086.432125651,1437808.85517846,1340592.8714654197,976953.0334628101,1523758.4551492222,1595336.862093927,1059270.206936417,1464109.9438338901,1143268.5455633022,1045068.5950008571,974424.3151049957,1529297.3145489532,1326274.380698924,1012860.4389782718,1231751.6629301044,972753.8138527912,1177762.589781064,1096426.7037247478,1136006.991752998,1179604.5859314848,1065971.617267341,958673.8759438978,718471.1812809249,1137365.8063201164,1202969.172306837,999687.8805175484,1080666.8771047494,1323891.6495440665,1227100.3093621384,1367011.6828494805,1468247.4614689893,1059064.2919321673,1165177.924849419,1238457.401279955,1049074.872622762,1016859.3092139066,1202800.5226193215,1382218.274721603,1769385.6671924773,922716.1953717371,1415858.900053052,1101211.3674983361,1407752.6459027552,1015892.2755321427,875390.8098313919,1306950.6195441273,1538099.4995264611,1154052.7089907003,989211.1194625123,1216677.2536702147,882661.4680953034,1095028.4757161806,1293820.3582888017,867446.9188967188,1381379.6210788884,1298650.4534081535,844179.0058758314,1265863.6608435744,1382890.7981042522,1589764.957984799,1533912.5017422235,1047611.4108310053,1544723.8290827386,1159282.6022872943,981239.4723381917,1355749.8694431402,1121363.8199576107,1177514.834974822,822854.7660702382,1288573.7443547333,1408764.7396211848,1039321.1539951271,831585.3157009622,1005164.5208879254,1122705.9913265398,1079769.0820643313,1127831.0972492096,750220.69535688,1047837.047406604,1182574.5192436439,1105243.088012723,1276088.0318958717,1282634.080189326,1007026.6267026908,1343941.0351146075,1338885.0923047794,1269222.9186613,934585.8748074959,1354298.9293045315,1130502.0451377793,1347391.3948849959,1218625.2819388025,1119635.4855872276
216,1334236.0659503185,975657.3940205942,700511.2371954062,992052.5426733169,1031906.1042666457,1153367.6528408513,1145773.1477361182,798369.736584712,1453689.6555699683,1357845.2857036942,979742.8923754327,1526270.2228812252,1603191.067578763,1055615.030775919,1494304.981221971,1151645.943523416,1034167.9367973134,985050.8610908965,1533388.6828599202,1294301.997076977,1017356.4284193377,1226146.96184509,965480.169672844,1180772.1806535055,1098631.7001131931,1153671.9509318664,1159283.262424579,1064245.9335750155,959988.5481365894,725490.2686416297,1131310.8297074954,1195852.087994179,1011885.5275320538,1079573.9932190764,1334803.2274219312,1214594.1231148804,1381436.9357547576,1457303.4964116442,1064511.057260507,1184622.1463141814,1238514.1543790158,1062972.1593987409,1019588.2137722074,1226490.093410452,1378313.7900524235,1802884.6712118706,924411.2665258294,1424010.1804808269,1097062.0290805039,1407930.2964101704,1037137.4184396531,879946.4300985122,1315508.5934858948,1535205.7188678114,1164541.9083982427,997944.0268129619,1214954.1440160826,887416.7559937174,1095823.6589482066,1291423.6184777895,867640.0488608989,1355696.1016694086,1277710.5204969037,838375.4166128412,1251869.3179774268,1411399.0844875898,1596271.335258165,1534630.8208434216,1053404.0930702083,1529756.1068483572,1174637.6052077727,977576.1200946086,1361387.8990487808,1090926.5157598914,1171456.2324749676,824313.3711463324,1292742.1324544705,1398962.2116932715,1041042.088770405,827785.8515945539,1009799.890839555,1120991.6871873718,1091621.9566616074,1129460.8789985604,748713.4376125551,1034719.7279153692,1192424.037805924,1105280.3509818863,1307011.8196503664,1292662.4822187445,1001581.6571267726,1317117.3639323679,1340945.7824949932,1269256.3933983599,938004.7776093036,1343541.2427691864,1115811.4001120399,1344313.4725104978,1234290.2649972343,1126827.3021035716
217,1350992.0466340394,1003931.2294097682,710157.8534294581,983662.7702828048,1023439.2575242135,1139566.2214982875,1119045.3898057807,797171.2719284145,1468431.2663329865,1369810.2364980262,978497.199475603,1519551.9602640362,1645424.868685789,1043897.1254205451,1479299.9919892524,1146688.8028341972,1044975.8082299947,1009769.9954455645,1555650.7277979355,1283369.0096316447,1014211.0553891624,1243339.6012424787,978403.09849697,1185127.7448471794,1083778.7398849684,1143526.8049621931,1173685.007983286,1066789.0619086549,970036.3570198161,725667.0596769758,1138837.3164457437,1191199.3093552352,1007869.5349166571,1082079.4818958342,1315184.8611196508,1225362.1789611538,1363766.8394589627,1447243.2480523817,1067360.3443518023,1201482.0863148738,1235665.177876336,1056570.513264721,1034532.4421247848,1260777.4183324357,1395451.6879923525,1817923.6440903204,918358.4353003098,1436759.2567272692,1104394.8314336345,1423287.0385830575,1051573.3349446198,871473.9187370508,1326113.4419307571,1532725.8649156254,1172025.7755293744,985247.058227694,1218827.7327102406,892287.9335939564,1105387.4890349095,1291352.7451347692,875145.9506494751,1365802.576054969,1293495.0204476346,840028.0725221089,1251157.1898717808,1415623.3671427765,1612280.0184274144,1532591.3920002654,1052579.7672810506,1519168.5813516343,1186089.4656718732,970064.3274302476,1353551.7186349663,1072798.1444684656,1178933.3805755635,815049.8998385143,1285329.7999687695,1401765.2523153427,1033794.214977245,830030.5358689114,1014999.4958743398,1127338.6667012123,1099471.6035942144,1138476.4002959197,757183.1856636567,1049050.958092168,1196962.787842327,1111519.0805668072,1301289.2551063718,1301248.9110288543,1005193.4365478336,1310394.2768771895,1371823.8620737984,1259775.7524001217,938558.5644980934,1340367.2941975435,1125301.5327760684,1346315.8342095267,1248472.8690942826,1129875.6197616635
